Ano,Países,Código SH2,Descrição SH2,Valor US$ FOB,Quilograma Líquido
2023,"
Espanha",93,"
Armas e munições; suas partes e acessórios",2357128,115939
2023,"
Alemanha",52,"
Algodão",2333759,1208074
2023,"
Chile",71,"
Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",2248979,52589
2023,"
Chile",62,"
Vestuário e seus acessórios, exceto de Malha",2239291,50481
2023,"
Chile",93,"
Armas e munições; suas partes e acessórios",2222152,83232
2023,"
Canadá",74,"
Cobre e suas obras",2214972,325336
2023,"
México",60,"
Tecidos de malha",2178589,170853
2023,"
Alemanha",76,"
Alumínio e suas obras",2135257,513106
2023,"
Alemanha",13,"
Gomas, resinas e outros sucos e extratos vegetais",2132546,161811
2023,"
Chile",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",2116571,270255
2023,"
Alemanha",22,"
Bebidas, líquidos alcoólicos e vinagres",2078666,1642941
2023,"
Chile",37,"
Produtos para fotografia e cinematografia",2066383,218273
2023,"
Canadá",93,"
Armas e munições; suas partes e acessórios",2039519,92102
2023,"
Argentina",36,"
Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis",2038507,128806
2023,"
Estados Unidos",52,"
Algodão",2003016,117650
2023,"
Canadá",23,"
Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais",2002219,1647844
2023,"
Chile",52,"
Algodão",1998453,246820
2023,"
Argentina",93,"
Armas e munições; suas partes e acessórios",1995710,90146
2023,"
Argentina",11,"
Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo",1994060,1859902
2023,"
Japão",18,"
Cacau e suas preparações",1958051,772140
2023,"
Países Baixos (Holanda)",56,"
Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",1934586,776113
2023,"
Canadá",35,"
Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas",1922501,227263
2023,"
Alemanha",48,"
Papel e cartão; obras de pasta de celulose, de papel ou de cartão",1919325,1042084
2023,"
Espanha",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",1909953,388037
2023,"
México",18,"
Cacau e suas preparações",1857576,381967
2023,"
China",86,"
Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",1841220,459028
2023,"
México",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",1810663,1761059
2023,"
Estados Unidos",58,"
Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.",1796102,132872
2023,"
Estados Unidos",57,"
Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",1728381,47252
2023,"
Canadá",10,"
Cereais",1710863,2635167
2023,"
Argentina",97,"
Objetos de arte, de coleção e antiguidades",1706552,276
2023,"
Espanha",70,"
Vidro e suas obras",1701000,1343284
2023,"
México",62,"
Vestuário e seus acessórios, exceto de Malha",1685411,26625
2023,"
Japão",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",1679794,812104
2023,"
Espanha",82,"
Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",1641644,79510
2023,"
Alemanha",43,"
Peles com pelo e suas obras; peles com pelo artificiais",1635642,117125
2023,"
Países Baixos (Holanda)",34,"
Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",1611996,339450
2023,"
Japão",19,"
Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",1600726,502474
2023,"
Países Baixos (Holanda)",69,"
Produtos cerâmicos",1593316,1309918
2023,"
Japão",17,"
Açúcares e produtos de confeitaria",1591001,1400562
2023,"
Argentina",71,"
Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",1585160,26142
2023,"
Japão",32,"
Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever",1552615,631380
2023,"
Alemanha",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",1551338,17684
2023,"
Estados Unidos",91,"
Artigos de relojoaria",1498130,5104
2023,"
Argentina",3,"
Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1497718,228611
2023,"
Alemanha",56,"
Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",1488029,392332
2023,"
Chile",13,"
Gomas, resinas e outros sucos e extratos vegetais",1477265,162197
2023,"
Canadá",19,"
Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",1472041,469621
2023,"
Espanha",16,"
Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",1455036,269727
2023,"
Estados Unidos",92,"
Instrumentos musicais; suas partes e acessórios",1452522,8603
2023,"
Japão",74,"
Cobre e suas obras",1427717,208731
2023,"
Alemanha",83,"
Obras diversas de metais comuns",1379106,32188
2023,"
Alemanha",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",1355940,516103
2023,"
Espanha",32,"
Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever",1344181,272253
2023,"
Espanha",31,"
Adubos (fertilizantes)",1327767,130563
2023,"
Canadá",61,"
Vestuário e seus acessórios, de malha",1319101,19882
2023,"
México",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1306856,119590
2023,"
México",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",1303726,1303025
2023,"
Países Baixos (Holanda)",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1289050,108584
2023,"
Países Baixos (Holanda)",43,"
Peles com pelo e suas obras; peles com pelo artificiais",1224432,93795
2023,"
China",59,"
Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",1221677,74383
2023,"
México",88,"
Aeronaves e aparelhos espaciais, e suas partes",1141923,621
2023,"
Chile",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1140997,75011
2023,"
Canadá",76,"
Alumínio e suas obras",1133455,273491
2023,"
Argentina",65,"
Chapéus e artefatos de uso semelhante, e suas partes",1075358,71722
2023,"
Japão",61,"
Vestuário e seus acessórios, de malha",1064287,17122
2023,"
Japão",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",1063894,70928
2023,"
Canadá",89,"
Embarcações e estruturas flutuantes",1060489,20977
2023,"
Países Baixos (Holanda)",32,"
Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever",1043319,232281
2023,"
Espanha",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",1042324,900284
2023,"
Canadá",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1040331,121073
2023,"
China",94,"
Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",1035104,197465
2023,"
China",34,"
Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",1033154,346568
2023,"
Canadá",56,"
Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",1017448,588280
2023,"
Japão",94,"
Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",1016328,19985
2023,"
Espanha",11,"
Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo",1012703,1082668
2023,"
Canadá",15,"
Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal",1006766,379217
2023,"
Estados Unidos",65,"
Chapéus e artefatos de uso semelhante, e suas partes",993931,34126
2023,"
Chile",60,"
Tecidos de malha",991734,83214
2023,"
Chile",80,"
Estanho e suas obras",965437,51866
2023,"
Argentina",81,"
Outros metais comuns; ceramais (cermets); obras dessas matérias",962588,57425
2023,"
Canadá",42,"
Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",950476,74270
2023,"
China",62,"
Vestuário e seus acessórios, exceto de Malha",949703,239756
2023,"
Alemanha",17,"
Açúcares e produtos de confeitaria",908819,1120696
2023,"
Canadá",7,"
Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",896251,684780
2023,"
México",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",894035,57454
2023,"
Países Baixos (Holanda)",4,"
Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",892523,267852
2023,"
Alemanha",34,"
Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",888930,162582
2023,"
Alemanha",81,"
Outros metais comuns; ceramais (cermets); obras dessas matérias",872952,140255
2023,"
Japão",68,"
Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",845451,2148289
2023,"
China",83,"
Obras diversas de metais comuns",821130,56356
2023,"
Canadá",95,"
Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",820828,59624
2023,"
Chile",11,"
Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo",816834,570161
2023,"
China",11,"
Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo",810608,90812
2023,"
Alemanha",42,"
Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",802473,12932
2023,"
Espanha",61,"
Vestuário e seus acessórios, de malha",799178,18312
2023,"
Países Baixos (Holanda)",19,"
Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",775434,216830
2023,"
México",89,"
Embarcações e estruturas flutuantes",752913,26631
2023,"
Países Baixos (Holanda)",61,"
Vestuário e seus acessórios, de malha",748924,7199
2023,"
Chile",75,"
Níquel e suas obras",746632,2357
2023,"
Espanha",62,"
Vestuário e seus acessórios, exceto de Malha",741973,14800
2023,"
China",22,"
Bebidas, líquidos alcoólicos e vinagres",733751,566728
2023,"
Argentina",42,"
Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",723968,33441
2023,"
Japão",13,"
Gomas, resinas e outros sucos e extratos vegetais",712717,601378
2023,"
Países Baixos (Holanda)",74,"
Cobre e suas obras",685481,131009
2023,"
Canadá",37,"
Produtos para fotografia e cinematografia",675508,90297
2023,"
Argentina",88,"
Aeronaves e aparelhos espaciais, e suas partes",667592,3669
2023,"
Canadá",70,"
Vidro e suas obras",661059,277836
2023,"
Canadá",12,"
Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",652026,460761
2023,"
México",81,"
Outros metais comuns; ceramais (cermets); obras dessas matérias",646008,1801
2023,"
Espanha",75,"
Níquel e suas obras",631151,30460
2023,"
China",50,"
Seda",625636,70750
2023,"
Alemanha",11,"
Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo",612485,492604
2023,"
Japão",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",608674,52103
2023,"
México",97,"
Objetos de arte, de coleção e antiguidades",606846,895
2023,"
Alemanha",63,"
Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",603783,48112
2023,"
Alemanha",59,"
Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",603174,22909
2023,"
Países Baixos (Holanda)",49,"
Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",597866,45900
2023,"
Argentina",53,"
Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel",580246,127847
2023,"
Estados Unidos",51,"
Lã, pelos finos ou grosseiros; fios e tecidos de crina",567377,32246
2023,"
Japão",70,"
Vidro e suas obras",567041,22922
2023,"
Estados Unidos",55,"
Fibras sintéticas ou artificiais, descontínuas",549820,96730
2023,"
Alemanha",92,"
Instrumentos musicais; suas partes e acessórios",538898,15642
2023,"
China",18,"
Cacau e suas preparações",530917,173657
2023,"
Chile",42,"
Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",528252,16552
2023,"
Japão",62,"
Vestuário e seus acessórios, exceto de Malha",525828,8261
