Ano,Pais,Produto,Valor,Peso_kg,Tipo
2019,Argentina,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",43108625,3236682,Histórico
2019,Estados Unidos,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",43009276,16626969,Histórico
2019,Chile,Alumínio e suas obras,42337626,12642589,Histórico
2019,Argentina,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",41612747,12390512,Histórico
2019,México,"Peles, exceto as peles com pelo, e couros",41589541,4146982,Histórico
2019,Espanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",40901963,5883111,Histórico
2019,México,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",40756276,58066034,Histórico
2019,Estados Unidos,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,40419549,53018967,Histórico
2019,México,"Obras de ferro fundido, ferro ou aço",40201978,16787875,Histórico
2019,China,"Gomas, resinas e outros sucos e extratos vegetais",40188413,8665056,Histórico
2019,Estados Unidos,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,40185362,9446847,Histórico
2019,Chile,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",39916935,32947407,Histórico
2019,Argentina,Algodão,39864266,6827048,Histórico
2019,Argentina,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",39531224,8580697,Histórico
2019,Alemanha,Produtos químicos orgânicos,39496081,8689661,Histórico
2019,Argentina,Produtos cerâmicos,38042324,71931479,Histórico
2019,Chile,"Calçados, polainas e artefatos semelhantes; suas partes",37967315,1605296,Histórico
2019,China,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",37398115,7296227,Histórico
2019,Países Baixos (Holanda),"Bebidas, líquidos alcoólicos e vinagres",37138994,53889754,Histórico
2019,Canadá,"Carnes e miudezas, comestíveis",36933468,14959790,Histórico
2019,Chile,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,36886062,7176242,Histórico
2019,Japão,Plásticos e suas obras,36715630,24187769,Histórico
2019,México,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",36648090,2701327,Histórico
2019,Chile,Obras diversas de metais comuns,36404335,4332465,Histórico
2019,México,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",35931605,782953,Histórico
2019,Países Baixos (Holanda),Plásticos e suas obras,35387720,9474406,Histórico
2019,Argentina,Tabaco e seus sucedâneos manufaturados,34953224,10164109,Histórico
2019,Espanha,"Madeira, carvão vegetal e obras de madeira",34450790,75739704,Histórico
2019,Japão,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,34172701,21390433,Histórico
2019,Países Baixos (Holanda),Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,33815053,7211044,Histórico
2019,Argentina,Obras diversas,33601892,3670116,Histórico
2019,Estados Unidos,Vidro e suas obras,33375743,12717812,Histórico
2019,Alemanha,Frutas; cascas de frutos cítricos e de melões,33340251,24382621,Histórico
2019,Canadá,"Madeira, carvão vegetal e obras de madeira",32676885,24449890,Histórico
2019,China,Borracha e suas obras,32478757,9836028,Histórico
2019,Japão,Produtos diversos das indústrias químicas,31998712,15755684,Histórico
2019,Japão,"Bebidas, líquidos alcoólicos e vinagres",31937348,45936085,Histórico
2019,Argentina,Filamentos sintéticos ou artificiais,31936341,5860607,Histórico
2019,Chile,Cacau e suas preparações,31911218,7585661,Histórico
2019,Países Baixos (Holanda),Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,31782290,5913483,Histórico
2019,Canadá,Produtos químicos orgânicos,31697737,2642038,Histórico
2019,Canadá,Frutas; cascas de frutos cítricos e de melões,31025997,16340957,Histórico
2019,Países Baixos (Holanda),"Obras de ferro fundido, ferro ou aço",30703497,20805560,Histórico
2019,México,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",30595717,56675402,Histórico
2019,Chile,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",30428861,975586,Histórico
2019,Alemanha,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",30048823,15489425,Histórico
2019,Japão,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",29886182,16385554,Histórico
2019,Países Baixos (Holanda),Estanho e suas obras,29559545,1501397,Histórico
2019,Canadá,"Sal; enxofre; terras e pedras; gesso, cal e cimento",29409215,220818888,Histórico
2019,Alemanha,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,29233091,3257910,Histórico
2019,China,Produtos farmacêuticos,29095435,84886,Histórico
2019,Chile,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",28958382,1524215,Histórico
2019,Estados Unidos,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",28781500,13196529,Histórico
2019,Espanha,Produtos diversos das indústrias químicas,28689062,20952697,Histórico
2019,Japão,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,28659527,8370171,Histórico
2019,Estados Unidos,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",28505341,14526811,Histórico
2019,Estados Unidos,Zinco e suas obras,28106648,11509944,Histórico
2019,Chile,Açúcares e produtos de confeitaria,27007210,86068626,Histórico
2019,China,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,26892768,22199043,Histórico
2019,Chile,Produtos cerâmicos,26587629,87330489,Histórico
2019,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,26562028,20074562,Histórico
2019,Alemanha,"Obras de ferro fundido, ferro ou aço",26162421,4195889,Histórico
2019,Países Baixos (Holanda),Tabaco e seus sucedâneos manufaturados,25984688,4739983,Histórico
2019,Alemanha,Borracha e suas obras,25980626,5906226,Histórico
2019,Chile,Preparações alimentícias diversas,25977470,5793537,Histórico
2019,Alemanha,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",25686688,27863730,Histórico
2019,Países Baixos (Holanda),"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",25640451,4178029,Histórico
2019,Canadá,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",25623055,100411,Histórico
2019,Chile,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",25015633,48452964,Histórico
2019,Canadá,Borracha e suas obras,24765675,6530062,Histórico
2019,China,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",24728783,10252378,Histórico
2019,China,Produtos diversos das indústrias químicas,24693268,16157019,Histórico
2019,Alemanha,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",24179007,59352506,Histórico
2019,Países Baixos (Holanda),"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",24017659,463479,Histórico
2019,China,"Café, chá, mate e especiarias",23689496,9464790,Histórico
2019,Espanha,Produtos farmacêuticos,22429603,163851,Histórico
2019,México,"Aeronaves e aparelhos espaciais, e suas partes",22204536,12328,Histórico
2019,China,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,22075297,4905299,Histórico
2019,Argentina,"Madeira, carvão vegetal e obras de madeira",21767709,42862143,Histórico
2019,Países Baixos (Holanda),"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",21531986,224537,Histórico
2019,Espanha,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",21231289,3656711,Histórico
2019,México,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,21229628,39801205,Histórico
2019,Chile,"Café, chá, mate e especiarias",21144800,12455169,Histórico
2019,Países Baixos (Holanda),"Calçados, polainas e artefatos semelhantes; suas partes",21001790,898507,Histórico
2019,Alemanha,Plásticos e suas obras,20973993,4573106,Histórico
2019,Espanha,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",20968727,30994495,Histórico
2019,Países Baixos (Holanda),"Sal; enxofre; terras e pedras; gesso, cal e cimento",20957329,61047427,Histórico
2019,Estados Unidos,Níquel e suas obras,20473092,644968,Histórico
2019,China,Outros metais comuns; ceramais (cermets); obras dessas matérias,20261121,503062,Histórico
2019,Alemanha,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,20254863,3009116,Histórico
2019,China,"Obras de ferro fundido, ferro ou aço",20237626,8112093,Histórico
2019,México,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,20193755,7704781,Histórico
2019,Japão,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",19624216,4344461,Histórico
2019,Argentina,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",19542195,13040724,Histórico
2019,Chile,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",19505122,8980537,Histórico
2019,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",19337497,198181,Histórico
2019,Argentina,Frutas; cascas de frutos cítricos e de melões,19238690,39046357,Histórico
2019,Estados Unidos,"Carnes e miudezas, comestíveis",19114288,6716274,Histórico
2019,Chile,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",18641428,9176362,Histórico
2019,Argentina,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",18249990,2072813,Histórico
2019,Chile,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,18247497,6638058,Histórico
2019,Argentina,Animais vivos,18221590,529464,Histórico
2019,Chile,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,18170063,5870824,Histórico
2019,México,Vidro e suas obras,18163157,9349912,Histórico
2019,Argentina,"Fibras sintéticas ou artificiais, descontínuas",17708302,5441197,Histórico
2019,Estados Unidos,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,17461097,14593006,Histórico
2019,Canadá,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",17390035,6460387,Histórico
2019,Alemanha,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,17318440,4348661,Histórico
2019,Argentina,Adubos (fertilizantes),16729686,51568136,Histórico
2019,Estados Unidos,Peles com pelo e suas obras; peles com pelo artificiais,16639863,789745,Histórico
2019,Chile,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,16577679,31309811,Histórico
2019,Países Baixos (Holanda),Cacau e suas preparações,16416851,5173908,Histórico
2019,Argentina,Tecidos de malha,16347094,2038551,Histórico
